"LIF_ID";"LIF_NAME";"LFK_NR";"VLS_CODE";"VLS_NAME";"VLS_VON";"VLS_BIS";"WST_EAN13";"WST_BSTNR";"WST_NAME";"WST_NAME2";"WST_PAKE";"PACK_A";"WST_PAKI";"WST_PAKE1";"WST_INH_N";"GEH_CODE";"WGR_NAME";"WUG_NAME";"LRZ_CODE";"WST_KINF";"WST_0CA";"WST_0ABOK";"WST_ILN";"WST_ARTNR";"WST_ANZ";"WRG_CODE";"PAT_CODE";"G_PRS";"E_PRS";"KIP";"MSK_ID";"AW";"AC";"AE";"AF";"AP";"AY";"AM";"AN";"BC";"BM";"AS";"AU";"NL";"UM";"UW";"NR";"GB";"GO";"GS";"GK";"SA";"SH";"SW";"SC";"SP";"SR";"ST";"SM";"SQ";"NON";"CDS";"CPP";"CAO";"CFE";"TWS";"BLD";"WXD";"CPT";"CSW";"CZS";"CSP";"CLE";"CMP";"PWN";"CNT";"CNP";"CQE";"CCF";"TWR";"ATM";"CAP";"LIQ";"LIB";"LSS";"CPH";"STN";"ADH";"FZG";"FIZ";"LCS";"NAN";"GCAL";"ZE";"ZF";"ZK";"KMD";"GKB";"GMKO";"Zutaten";"ULD";"FZN";"DIFBITS"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040158334";"3297050001";"200ML BIO CITROVIN LIMETTE";"";"Stück";"";"1 x 1 Stück";"Stück";"";" ";"ESSIG / ZITRONENSAFT";"BIO";"Citrovin";"";"0";"0";"4003387000003";"38680";"1";"EUR";" ";"0.477";"0.477";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0.5";"0.5";"0.5";"0.5";"";"0.01";"Zutaten: Wasser, 20% Bio-Limettensaft, Säuerungsmittel Citronensäure, natürliches Aroma.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040158303";"3297020001";"200ML CITROVIN ZITRONE";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"ESSIG / ZITRONENSAFT";"ZITRONENSAFT";"Citrovin";"";"0";"0";"4003387000003";"38636";"1";"EUR";" ";"0.413";"0.413";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0.5";"0.5";"0.5";"0.5";"";"0.01";"Zutaten: Wasser, 20% Bio-Zitronensaft, Säuerungsmittel Citronensäure, natürliches Aroma.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040804460";"2254000001";"212ML SILBERZWIEBELN KUE";"";"Glas";"";"1 x 1 Glas";"Glas";"";" ";"SAUERKONSERVEN";"SAUERKONSERVEN";"Kühne";"";"0";"0";"4012200000007";"41150";"1";"EUR";" ";"0.943";"0.943";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0.8";"0.1";"6.5";"6.2";"";"1.7";"Zutaten: Silberzwiebeln, Branntweinessig, Glukose-Fruktose-Sirup, Salz, Zucker, Antioxidationsmittel Ascorbinsäure, Citronensäure und NATRIUMMETABISULFIT, natürliches Aroma";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08715700419794";"1801930001";"2,15L BURGER RELISH HZ";"";"Kanister";"";"1 x 1 Kanister";"Kanister";"";" ";"SENF / KETCHUP / MAYONNAISE";"WUERZSAUCEN";"Heinz";"";"0";"0";"4026071000004";"74001804";"1";"EUR";" ";"14.299";"14.299";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108";"1.4";"0.2";"23";"21";"";"0.83";"Zutaten:Tomatenmark 31%, Zucker, Zwiebeln, Gewürzgurken 11%, Tomaten 9% (enthält Festigungsmittel (Calciumchlorid)), Essig, rote Paprika 6%, Karotten, modifizierte Stärke, Salz, SENF (Wasser, SENFsamen, Essig, Salz, Gewürze), SENFpulver, Zwiebelpulver, Knoblauchpulver, Gewürze";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04260194951229";"2157790001";"22G PURES BOURBON VANILLEPULVER    EFK";"";"Glas";"";"1 x 1 Glas";"Glas";"";" ";"GEWUERZE";"GV-PACKUNGEN";"EFK WARENHANDEL";"";"0";"0";"4260194950000";"95122";"1";"EUR";" ";"19.387";"19.387";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08008698038543";"1902560001";"240G KAISERBROETCHEN DS";"";"Stück";"";"1 x 1 Stück";"Stück";"";" ";"REFORMKOST";"VOLLWERTKOST";"DR. SCHAER DEUTSCHLA";"";"0";"0";"4047388000006";"103007";"1";"EUR";" ";"3.169";"3.169";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"246";"2.9";"3.4";"48";"3.8";"";"1.1";"Zutaten: Maisstärke,Wasser, Sauerteig 13% (Reismehl,Wasser), Flohsamenschalen (Plantago Psyllium), Hirsemehl 4,1%, Zucker, Reisstärke, Verdickungsmittel: Hydroxypropylmethylcellulose; Sonnenblumenöl mit hohem Ölsäuregehalt, SOJAPROTEIN, Hefe, iodiertes Salz (Salz, Kaliumiodid). Kann Spuren von SENF enthalten.";"ITALIEN";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009884410758";"1187410001";"2,5KG BEERENCOCKTAIL GOLDEN CROWN";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"OBST GV";"Golden Crown";"";"0";"0";"4009884000003";"1278 -F12730";"1";"EUR";" ";"8.99";"8.99";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44";"1";"0.4";"5.6";"5.6";"";"";"Zutatenliste: Johannisbeeren rot und schwarz, Brombeeren, Erdbeeren, Himbeeren, Heidelbeeren";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596609277";"1237750001";"2,5KG BLATTSPINAT PORT.         EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010813";"1";"EUR";" ";"4.653";"4.653";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596611898";"1237810001";"2,5KG BLUMENKOHL 30/60         EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010901";"1";"EUR";" ";"4.759";"4.759";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596611928";"1221480001";"2,5KG BROCCOLI 40/60 EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010908";"1";"EUR";" ";"7.409";"7.409";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596609246";"1237950001";"2,5KG GEMUESEMISCH. EUROMIX       EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010814";"1";"EUR";" ";"4.229";"4.229";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03083680049450";"1082110001";"2,5KG GRUENE BOHNEN FEIN            BOND";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"Bonduelle";"";"0";"0";"4042479000026";"666020";"1";"EUR";" ";"8.469";"8.469";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"2.1";"0.2";"4.9";"1.5";"";"0.03";"Zutaten: Grüne Bohnen. Spuren von SELLERIE möglich.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08710449937790";"1216030001";"2,5KG HERZOGIN- KARTOFFELN";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"KARTOFFEL-SPEZIALITAETEN GV";"Aviko";"";"0";"0";"8710449000005";"806653";"1";"EUR";" ";"6.667";"6.667";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"2.5";"5";"21.5";"1.3";"";"0.5";"Zutaten: Kartoffeln, pflanzliches Öl (Raps, Sonnenblumen, Palm), Salz, MOLKENERZEUGNIS, Zwiebelpulver, Stabilisator (hydroxypropylmethylcellulose) und Gewürze.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009884410161";"1187290001";"2,5KG HIMBEEREN GOLDEN CROWN";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"OBST GV";"Golden Crown";"";"0";"0";"4009884000003";"1195 -372730";"1";"EUR";" ";"19.387";"19.387";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"43";"1.3";"0.3";"4.8";"4.8";"";"";"Zutatenliste: Himbeeren";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009884410529";"1187320001";"2,5KG JOHANNISBEEREN ROT";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"OBST GV";"Golden Crown";"";"0";"0";"4009884000003";"1197 -ZZ2730";"1";"EUR";" ";"7.409";"7.409";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"1.1";"0.2";"4.8";"4.8";"";"";"Zutatenliste: rote Johannisbeeren";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596610877";"1237730001";"2,5KG KAROTTEN- SCHEIBEN      EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010851";"1";"EUR";" ";"3.593";"3.593";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04006934322207";"1193980001";"2,5KG KARTOFFEL- KROKETTEN LANG";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"KARTOFFEL-SPEZIALITAETEN GV";"Schne-frost";"";"0";"0";"4006934000006";"3222";"1";"EUR";" ";"5.819";"5.819";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"2.1";"0.7";"21.9";"0.5";"";"1";"Zutaten: Kartoffeln, Paniermehl (WEIZENMEHL, Wasser, Speisesalz, Hefe), modifizierte WEIZENSTÄRKE, Kartoffelstärke, Speisesalz, Emulgator Mono- und Diglyceride von Speisefettsäuren, Verdickungsmittel Hydroxypropylmethylcellulose, Gewürze, Zucker, Sonnenblumenöl.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04008241200407";"1898300001";"2,5KG KLASS.PUDDING VANILLE ZUM KOCH. OE";"";"Faltschachtel";"";"1 x 1 Faltschachtel";"Faltschachtel";"";" ";"PUDDING/SAUCEN/BACKZUTATEN";"PUDDINGPULVER GV";"DR. OETKER PROFESSIO";"";"0";"0";"4006733000009";"1-39-202004";"1";"EUR";" ";"15.889";"15.889";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93";"2.9";"1.4";"17";"11";"";"0.16";"Zutaten: Maisstärke, färbende Lebensmittel (Karottensaftkonzentrat, Kurkumaextrakt), Salz, Aroma, Im Rahmen der Produktion werden auch verarbeitet: (SOJA, MILCH/LAKTOSE, EI, GLUTENHALTIGES GETREIDE, SCHALENFRÜCHTE), Technologisch unvermeidbare Spuren können daher nicht ausgeschlossen werden.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08710449126101";"1215800001";"2,5KG KROKETTEN LANG AVIKO";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"KARTOFFEL-SPEZIALITAETEN GV";"AVIKO B.V.";"";"0";"0";"8710449000005";"600520";"1";"EUR";" ";"5.289";"5.289";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119";"2.5";"0.2";"26";"0.2";"";"0.8";"Zutaten: Kartoffeln, Paniermehl (WEIZENMEHL, Hefe, Salz, Gewürze), Salz, WEIZENMEHL, Stabilisator: Hydroxyproylmethylcellulose, Gewürze, Zwiebelpulver.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040594132";"1408900001";"2,5KG MEERRETTICH TAFELFERTIG       KO";"";"Eimer";"";"1 x 1 Eimer";"Eimer";"";" ";"SENF / KETCHUP / MAYONNAISE";"MEERRETTICH";"KOCH´s";"";"0";"0";"4006824000000";"1832";"1";"EUR";" ";"14.829";"14.829";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"152";"2";"10";"10";"7";"";"0.75";"Zutaten: Meerrettich, Wasser, Rapsöl, Branntweinessig, Zucker, MILCHEIWEISS, Stabilisatoren: Guarkernmehl, Johannisbrotkernmehl und Xanthan, modifizierte Kartoffelstärke, Speisesalz, Säuerungsmittel: Citronensäure, Antioxidationsmittel: NATRIUMMETABISULFIT, Gewürze.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04007801116042";"1855600001";"2,5KG MONDAMIN";"";"Faltschachtel";"";"1 x 1 Faltschachtel";"Faltschachtel";"";" ";"TROCKENSUPPEN UND SAUCEN";"SOSSENBINDER GV";"Mondamin";"";"0";"0";"4007801000006";"1604";"1";"EUR";" ";"8.999";"8.999";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"355";"0.5";"0.5";"86";"0";"";"0.01";"Zutaten: Reine Maisstärke";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05411361239704";"1109320001";"2,5KG PAPRIKASTREIFE AMPEL           ARDO";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"ARDO";"";"0";"0";"4260197910001";"10001244";"1";"EUR";" ";"8.893";"8.893";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0.96";"0.32";"4.66";"4.42";"";"0.01";"ZUTATEN: Paprika rot Streifen, Paprika grün Streifen, Paprika gelb Streifen (in veränderlichen Gewichtsanteilen).";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009884411854";"1187400001";"2,5KG PFLAUMEN 1/2 FRUCHT";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"OBST GV";"Golden Crown";"";"0";"0";"4009884000003";"1230 -ZZ2730";"1";"EUR";" ";"6.349";"6.349";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"51";"0.6";"0.2";"10";"10";"";"";"Zutatenliste: Pflaumen";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009884411403";"1187390001";"2,5KG RHABARBER";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"OBST GV";"Golden Crown Tiefküh";"";"0";"0";"4009884000003";"1233 -ZZ2730";"1";"EUR";" ";"8.469";"8.469";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0.6";"0.1";"1.4";"1.4";"";"";"Zutatenliste: roter Rhabarber";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04006934540304";"1162050001";"2,5KG ROESTINCHEN";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"KARTOFFEL-SPEZIALITAETEN GV";"Schne-frost";"";"0";"0";"4006934000006";"4018";"1";"EUR";" ";"8.257";"8.257";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88";"1.9";"0.1";"19";"0.5";"";"0.8";"Zutaten: Kartoffeln, Kartoffelstärke, jodiertes Speisesalz, Verdickungsmittel Methylcellulose, Gewürzextrakt, Maltodextrin, modifizierte Kartoffelstärke.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04006934740308";"1162270001";"2,5KG ROESTKARTOFFEL SCHNEFROST";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"KARTOFFEL-SPEZIALITAETEN GV";"Schne-frost";"";"0";"0";"4006934000006";"2230";"1";"EUR";" ";"6.031";"6.031";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"148";"2.4";"3.8";"25";"0.5";"";"0.05";"Zutaten: Kartoffel, Rapsöl.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596611126";"1237790001";"2,5KG ROSENKOHL 25/30MM       EFS CL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE GV";"DICOFOODS nv/sa";"";"0";"0";"5413508000000";"20010826";"1";"EUR";" ";"3.911";"3.911";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
